id_x,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_y,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,interest_coverage,asset_turnover,net_debt,high_leverage_flag,icr_label
374,CHOLAFIN,Mar 2014,3279,1769,932.0,578.0,18,1,25,554,34.0,368,5.0,14.0,452,143.0,2144,18075,1182,21544,74,0,39,21431,21544,7.903366856143419,932.0,0.1522001485332343,18075,True,Has Debt
375,CHOLAFIN,Mar 2015,3715,1958,1061.0,696.0,19,0,30,666,33.0,444,6.0,11.0,453,144.0,2531,19950,1243,23868,69,0,25,23775,23868,7.457943925233645,,0.15564772917714095,19950,True,Has Debt
376,CHOLAFIN,Mar 2016,4214,2048,1266.0,899.0,21,2,22,879,35.0,575,7.0,12.0,454,156.0,3514,22546,1673,27889,120,0,16,27753,27889,6.143324250681199,633.0,0.15109899960557927,22546,True,Has Debt
377,CHOLAFIN,Mar 2017,4694,2228,1322.0,1143.0,24,3,39,1107,35.0,718,9.0,12.0,455,156.0,4142,24071,2230,30598,150,0,182,30266,30598,5.600511865984179,440.6666666666667,0.15340871952415192,24071,True,Has Debt
378,CHOLAFIN,Mar 2018,5559,2657,1451.0,1451.0,26,0,51,1401,34.0,918,12.0,11.0,456,156.0,4969,38330,711,44167,170,4,23,43970,44167,7.479024390243903,,0.12586320103244503,38330,True,Has Debt
379,CHOLAFIN,Mar 2019,7108,3588,1632.0,1888.0,27,1,57,1832,35.0,1197,15.0,8.0,457,156.0,6052,50567,715,57490,167,14,42,57267,57490,8.145457474226804,1632.0,0.12363889372064707,50567,True,Has Debt
380,CHOLAFIN,Mar 2020,8712,4592,2421.0,1699.0,20,0,111,1588,34.0,1054,13.0,13.0,458,164.0,8036,55005,853,64058,283,11,33,63732,64058,6.707926829268293,,0.13600174841549845,55005,True,Has Debt
381,CHOLAFIN,Mar 2021,9583,4576,2913.0,2094.0,22,56,102,2048,26.0,1521,19.0,11.0,459,164.0,9436,63730,1314,74644,228,10,1583,72823,74644,6.638541666666667,52.017857142857146,0.12838272332672418,63730,True,Has Debt
382,CHOLAFIN,Mar 2022,10148,4298,2926.0,2924.0,29,84,101,2908,26.0,2154,26.0,8.0,460,164.0,11605,69174,1536,82478,259,37,2055,80127,82478,5.87764465969921,34.833333333333336,0.12303887097165304,69174,True,Has Debt
383,CHOLAFIN,Mar 2023,12884,5748,3621.0,3515.0,27,220,121,3615,26.0,2665,32.0,6.0,461,164.0,14182,97358,1923,113627,403,60,3562,109602,113627,6.786421302105117,16.45909090909091,0.113388543215961,97358,True,Has Debt
384,CHOLAFIN,Mar 2024,19163,9231,5385.0,4548.0,24,255,198,4605,26.0,3420,41.0,5.0,462,168.0,19425,134475,2618,156686,1563,13,4036,151075,156686,6.863420609401317,21.11764705882353,0.12230192869816066,134475,True,Has Debt
386,CIPLA,Mar 2013,8279,34,6065.0,2214.0,27,245,330,2095,26.0,1545,19.0,10.0,464,161.0,8858,967,1672,11658,3610,378,2532,5138,11658,0.10721809513249805,24.755102040816325,0.7101561159718648,967,False,Has Debt
387,CIPLA,Mar 2014,10173,146,8026.0,2147.0,21,251,373,1880,25.0,1404,17.0,12.0,465,161.0,9890,1248,2102,13400,6496,442,709,5753,13400,0.1241667495771565,31.97609561752988,0.7591791044776119,1248,False,Has Debt
388,CIPLA,Mar 2015,11345,168,9183.0,2163.0,19,164,505,1654,24.0,1229,15.0,14.0,466,161.0,10641,1703,3166,15670,6830,581,640,7620,15670,0.15765598963154973,55.99390243902439,0.7239948947032546,1703,False,Has Debt
389,CIPLA,Mar 2016,13790,207,11310.0,2480.0,18,208,754,1727,19.0,1383,17.0,12.0,467,161.0,11356,5202,4331,21049,9368,2061,759,8862,21049,0.45168012503256055,54.375,0.6551380113069505,5202,False,Has Debt
390,CIPLA,Mar 2017,14394,159,11898.0,2496.0,17,208,1323,1222,15.0,1035,13.0,16.0,468,161.0,12383,4113,4213,20869,9492,1683,973,8721,20869,0.3278858418367347,57.20192307692308,0.6897311802194642,4113,False,Has Debt
391,CIPLA,Mar 2018,15156,114,12329.0,2826.0,19,280,1323,1669,15.0,1417,18.0,17.0,469,161.0,14068,4098,4346,22673,9950,981,1259,10483,22673,0.2880033733923677,44.03214285714286,0.668460283156177,4098,False,Has Debt
392,CIPLA,Mar 2019,16362,168,13265.0,3097.0,19,477,1326,2079,27.0,1492,19.0,16.0,470,161.0,14851,4316,4433,23762,9608,676,2554,10923,23762,0.2875033306687983,27.80922431865828,0.6885784024913728,4316,False,Has Debt
393,CIPLA,Mar 2020,17132,197,13926.0,3206.0,19,344,1175,2178,29.0,1500,19.0,21.0,471,161.0,15602,2816,4843,23423,9683,825,1471,11444,23423,0.17864619678995114,40.48255813953488,0.731417837168595,2816,False,Has Debt
394,CIPLA,Mar 2021,19160,161,14907.0,4252.0,22,266,1068,3290,27.0,2389,30.0,17.0,472,161.0,18165,2014,4514,24855,9516,969,2710,11661,24855,0.10989850485648806,56.04135338345865,0.7708710521021928,2014,False,Has Debt
395,CIPLA,Mar 2022,21763,106,17211.0,4553.0,21,99,1052,3493,27.0,2547,31.0,16.0,473,161.0,20680,1056,4960,26857,9683,766,2551,13857,26857,0.05066935367784655,173.84848484848484,0.8103287783445656,1056,False,Has Debt
396,CIPLA,Mar 2023,22753,110,17726.0,5027.0,22,293,1172,4038,30.0,2833,35.0,24.0,474,161.0,23246,803,5089,29300,9160,1093,3662,15384,29300,0.03430597684453369,60.49829351535836,0.7765529010238907,803,False,Has Debt
397,CIPLA,Mar 2024,25774,90,19483.0,6291.0,24,552,1051,5702,27.0,4154,51.0,25.0,475,161.0,26545,559,5267,32533,9607,1153,5449,16323,32533,0.020931625851868495,35.29528985507246,0.7922417237881536,559,False,Has Debt
399,COALINDIA,Mar 2013,68303,46,50216.0,18087.0,26,8752,1813,24979,31.0,17356,27.0,51.0,477,6316.0,42156,1305,61206,110983,13466,3496,2395,91626,110983,0.026922759531275788,5.737659963436928,0.6154365983979528,1305,False,Has Debt
400,COALINDIA,Mar 2014,70608,59,52842.0,17766.0,25,7169,1996,22880,34.0,15112,24.0,121.0,478,6316.0,36088,178,62356,104938,14784,4316,3775,82063,104938,0.0041977171964908975,7.370902496861487,0.6728544473879815,178,False,Has Debt
401,COALINDIA,Mar 2015,74120,9,56777.0,17343.0,23,6570,2320,21584,36.0,13727,22.0,95.0,479,6316.0,34037,408,70505,111267,16115,5159,2813,87179,111267,0.010110772433276337,8.641856925418569,0.6661453980065968,408,False,Has Debt
402,COALINDIA,Mar 2016,77861,388,59147.0,18714.0,24,5939,2826,21440,33.0,14267,23.0,121.0,480,6316.0,28517,1199,77528,113560,22082,4553,2906,84018,113560,0.034421382022794475,9.959084020878937,0.6856375484325467,1199,False,Has Debt
403,COALINDIA,Mar 2017,78164,410,65716.0,12448.0,16,5316,2907,14446,36.0,9280,15.0,133.0,481,6207.0,18311,3014,91054,118587,23811,8585,1483,84708,118587,0.12293009217717596,12.361926260346126,0.6591278976616324,3014,False,Has Debt
404,COALINDIA,Mar 2018,85244,430,75956.0,9288.0,11,4975,3063,10770,35.0,7038,11.0,146.0,482,6207.0,13971,1538,103754,125471,27574,10273,1704,85920,125471,0.07622162751511548,15.26753768844221,0.6793920507527635,1538,False,Has Debt
405,COALINDIA,Mar 2019,99586,264,74579.0,25007.0,25,5834,3450,27127,36.0,17464,28.0,46.0,483,6163.0,20292,2210,104356,133021,32618,9658,3170,87576,133021,0.08353808353808354,12.783510455947892,0.7486487096022433,2210,False,Has Debt
406,COALINDIA,Mar 2020,96080,503,74500.0,21581.0,22,6444,3451,24071,31.0,16700,27.0,44.0,484,6163.0,25994,6434,111430,150020,36784,8328,1973,102936,150020,0.20008085331343098,11.561142147734326,0.64044794027463,6434,False,Has Debt
407,COALINDIA,Mar 2021,90026,642,71398.0,18628.0,21,3742,3718,18009,29.0,12702,21.0,78.0,485,6163.0,30355,5884,118649,161051,42405,10490,5950,102206,161051,0.16112602004490936,19.08017103153394,0.5589906302972351,5884,False,Has Debt
408,COALINDIA,Mar 2022,109715,541,84995.0,24721.0,23,3866,4429,23616,26.0,17378,28.0,60.0,486,6163.0,36980,3514,132780,179436,46677,12897,8921,110942,179436,0.08145006142363767,21.985256078634247,0.6114436344992086,3514,False,Has Debt
409,COALINDIA,Mar 2023,138252,684,94020.0,44232.0,32,6560,6833,43275,27.0,31723,52.0,47.0,487,6163.0,54680,4331,156222,221396,64547,17622,7139,132087,221396,0.07118320924346268,14.332317073170731,0.6244557263907207,4331,False,Has Debt
410,COALINDIA,Mar 2024,142324,819,94352.0,47971.0,34,8396,6735,48813,23.0,37369,61.0,42.0,488,6163.0,76567,6523,147217,236470,75668,18960,7110,134731,236470,0.0788468512027076,11.237732253454025,0.6018691588785047,6523,False,Has Debt
412,DABUR,Mar 2013,6140,5148,992.0,16.0,100,59,85,948,19.0,766,4.0,34.0,490,174.0,1921,1151,1462,4709,1582,93,929,2105,4709,0.5494033412887828,16.8135593220339,1.3038861754087916,1151,False,Has Debt
413,DABUR,Mar 2014,7058,5897,1162.0,16.0,126,54,97,1136,19.0,916,5.0,33.0,491,174.0,2482,708,1948,5312,1767,22,1076,2447,5312,0.26656626506024095,21.51851851851852,1.3286897590361446,708,False,Has Debt
414,DABUR,Mar 2015,7795,6475,1320.0,17.0,154,40,115,1319,19.0,1068,6.0,33.0,492,176.0,3178,734,2019,6106,1877,50,1813,2365,6106,0.21884317233154443,33.0,1.2766131673763512,734,False,Has Debt
415,DABUR,Mar 2016,7780,6261,1518.0,20.0,217,48,133,1554,19.0,1254,7.0,32.0,493,176.0,3995,805,1956,6932,1667,45,2691,2529,6932,0.19299928074802206,31.625,1.122331217541835,805,False,Has Debt
416,DABUR,Mar 2017,7614,6102,1512.0,20.0,296,54,143,1611,21.0,1280,7.0,31.0,494,176.0,4671,975,1910,7732,1958,42,3240,2492,7732,0.20115535382710956,28.0,0.9847387480600104,975,False,Has Debt
417,DABUR,Mar 2018,7722,6104,1617.0,21.0,291,53,162,1693,20.0,1358,8.0,81.0,495,176.0,5530,938,2058,8702,2028,42,3805,2827,8702,0.16438836312653346,30.50943396226415,0.8873822109859802,938,False,Has Debt
418,DABUR,Mar 2019,8515,6775,1740.0,20.0,222,60,177,1725,16.0,1446,8.0,34.0,496,177.0,5455,699,2106,8437,1969,64,3359,3045,8437,0.12411221590909091,29.0,1.0092449922958397,699,False,Has Debt
419,DABUR,Mar 2020,8685,6892,1792.0,21.0,205,50,220,1728,16.0,1448,8.0,37.0,497,177.0,6429,522,2209,9337,2253,147,2800,4137,9337,0.07901907356948229,35.84,0.9301702902431188,522,False,Has Debt
420,DABUR,Mar 2021,9562,7560,2002.0,21.0,325,31,240,2056,18.0,1695,10.0,50.0,498,177.0,7487,509,2661,10833,2243,147,4160,4283,10833,0.06641440501043841,64.58064516129032,0.8826733130250162,509,False,Has Debt
421,DABUR,Mar 2022,10889,8637,2252.0,21.0,308,39,253,2269,23.0,1742,10.0,53.0,499,177.0,8205,1030,2872,12284,2308,168,6220,3589,12284,0.12288236697685516,57.743589743589745,0.8864376424617388,1030,False,Has Debt
422,DABUR,Mar 2023,11530,9367,2162.0,19.0,445,78,311,2219,23.0,1701,10.0,54.0,500,177.0,8796,1174,3505,13652,3579,175,6265,3633,13652,0.13083695531037556,27.71794871794872,0.8445648989159098,1174,False,Has Debt
423,DABUR,Mar 2024,12404,10004,2400.0,19.0,482,124,399,2359,23.0,1811,10.0,53.0,501,177.0,9689,1365,3885,15116,3815,232,6933,4136,15116,0.13835394283397526,19.35483870967742,0.8205874569992061,1365,False,Has Debt
425,DIVISLAB,Mar 2013,2145,1329,816.0,38.0,45,3,77,781,23.0,602,23.0,33.0,503,27.0,2474,33,605,3139,909,303,408,1519,3139,0.013194722111155539,272.0,0.6833386428798981,33,False,Has Debt
426,DIVISLAB,Mar 2014,2532,1514,1018.0,40.0,68,3,92,991,22.0,773,29.0,34.0,504,27.0,2937,18,729,3710,1222,144,502,1842,3710,0.006072874493927126,339.3333333333333,0.6824797843665769,18,False,Has Debt
427,DIVISLAB,Mar 2015,3115,1942,1173.0,38.0,38,3,136,1072,21.0,852,32.0,31.0,505,27.0,3469,27,883,4405,1309,218,733,2145,4405,0.007723112128146453,391.0,0.7071509648127128,27,False,Has Debt
428,DIVISLAB,Mar 2016,3776,2354,1423.0,38.0,93,5,118,1393,19.0,1126,42.0,24.0,506,53.0,4240,42,562,4898,1439,264,803,2392,4898,0.009783368273934312,284.6,0.7709269089424254,42,False,Has Debt
429,DIVISLAB,Mar 2017,4064,2615,1450.0,36.0,72,3,123,1395,24.0,1060,40.0,25.0,507,53.0,5304,36,762,6155,1559,444,1631,2521,6155,0.006720179204778794,483.3333333333333,0.6602761982128351,36,False,Has Debt
430,DIVISLAB,Mar 2018,3891,2622,1269.0,33.0,107,2,142,1231,29.0,877,33.0,30.0,508,53.0,5872,63,797,6785,1996,120,1889,2780,6785,0.010632911392405063,634.5,0.5734708916728076,63,False,Has Debt
431,DIVISLAB,Mar 2019,4946,3072,1874.0,38.0,154,5,169,1855,27.0,1353,51.0,31.0,509,53.0,6904,106,973,8036,2088,492,1946,3511,8036,0.015236452493891045,374.8,0.6154803384768541,106,False,Has Debt
432,DIVISLAB,Mar 2020,5394,3568,1826.0,34.0,186,7,186,1819,24.0,1377,52.0,31.0,510,53.0,7257,39,1183,8531,2782,920,971,3858,8531,0.00533515731874145,260.85714285714283,0.6322822646817489,39,False,Has Debt
433,DIVISLAB,Mar 2021,6969,4102,2867.0,41.0,57,2,256,2666,26.0,1984,75.0,27.0,511,53.0,9242,5,1471,10771,3704,711,0,6356,10771,0.0005379236148466917,1433.5,0.6470151332281125,5,False,Has Debt
434,DIVISLAB,Mar 2022,8960,5075,3885.0,43.0,112,2,312,3684,20.0,2960,112.0,27.0,512,53.0,11675,4,1628,13360,4325,470,72,8493,13360,0.00034106412005457026,1942.5,0.6706586826347305,4,False,Has Debt
435,DIVISLAB,Mar 2023,7767,5397,2370.0,31.0,344,2,343,2369,23.0,1824,69.0,44.0,513,53.0,12714,4,1654,14425,4722,212,77,9414,14425,0.0003133077465340331,1185.0,0.5384402079722703,4,False,Has Debt
436,DIVISLAB,Mar 2024,7845,5635,2210.0,28.0,335,4,378,2163,26.0,1600,60.0,50.0,514,53.0,13518,3,1886,15460,4739,778,82,9861,15460,0.0002210596124088129,552.5,0.5074385510996119,3,False,Has Debt
438,DLF,Mar 2013,7773,5140,2633.0,34.0,1279,2314,796,802,17.0,667,4.0,48.0,516,340.0,25389,26600,12318,64647,19849,7834,1334,35630,64647,1.0338528508686695,1.137856525496975,0.1202375980323913,26600,False,Has Debt
439,DLF,Mar 2014,8298,5805,2493.0,30.0,1133,2463,663,500,-16.0,590,4.0,55.0,517,356.0,27039,24133,12997,64525,18835,5979,891,38820,64525,0.8809271764920606,1.0121802679658953,0.12860131731886865,24133,False,Has Debt
440,DLF,Mar 2015,7649,4635,3014.0,39.0,503,2304,545,668,24.0,507,3.0,66.0,518,356.0,27013,24495,14398,66262,19619,5901,623,40119,66262,0.8949906828894004,1.3081597222222223,0.11543569466662643,24495,False,Has Debt
441,DLF,Mar 2016,9926,5960,3966.0,40.0,506,2680,766,1026,55.0,305,2.0,117.0,519,357.0,23712,25264,12396,61729,3943,1779,21310,34697,61729,1.049648926004404,1.4798507462686568,0.1607996241636832,25264,False,Has Debt
442,DLF,Mar 2017,8221,4775,3446.0,42.0,1135,2980,572,1030,22.0,708,4.0,50.0,520,357.0,24216,29202,10179,63954,24640,153,1209,37952,63954,1.1883774874862654,1.1563758389261745,0.12854551709040873,29202,False,Has Debt
443,DLF,Mar 2018,6707,4329,2378.0,35.0,9722,2951,534,8615,50.0,4477,25.0,8.0,521,357.0,34954,17491,7783,60585,8082,137,20832,31533,60585,0.49534139503270935,0.8058285327007794,0.11070396962944623,17491,False,Has Debt
444,DLF,Mar 2019,8366,6218,2148.0,26.0,784,2062,225,646,43.0,1314,6.0,33.0,522,441.0,33135,17222,15684,66483,6322,103,21005,39053,66483,0.5129258994519895,1.0417070805043647,0.12583668005354753,17222,False,Has Debt
445,DLF,Mar 2020,6083,4937,1146.0,19.0,1135,1427,200,653,99.0,-590,-2.0,-85.0,523,495.0,33952,8103,13341,55890,5187,89,18566,32049,55890,0.23523093447905477,0.803083391730904,0.10883879048130256,8103,False,Has Debt
446,DLF,Mar 2021,5414,3945,1469.0,27.0,383,853,159,840,43.0,1083,4.0,45.0,524,495.0,34849,6886,11258,53488,4856,95,19746,28791,53488,0.19482797645993663,1.7221570926143024,0.10121896500149566,6886,False,Has Debt
447,DLF,Mar 2022,5717,3974,1743.0,30.0,195,625,149,1165,28.0,1500,6.0,49.0,525,495.0,35867,4182,10623,51167,4862,81,19779,26444,51167,0.1150101754578956,2.7888,0.111732171125921,4182,False,Has Debt
448,DLF,Mar 2023,5695,3969,1726.0,30.0,317,392,149,1502,27.0,2034,8.0,49.0,526,495.0,37192,3334,11551,52572,4785,61,19481,28245,52572,0.08846551861384562,4.403061224489796,0.10832762687362094,3334,False,Has Debt
449,DLF,Mar 2024,6427,4303,2124.0,33.0,531,356,148,2151,24.0,2724,11.0,45.0,527,495.0,38936,4834,14804,59069,3880,71,20138,34981,59069,0.12259389820192235,5.966292134831461,0.10880495691479457,4834,False,Has Debt
451,DMART,Mar 2013,3341,3126,215.0,6.0,15,43,46,141,34.0,94,2.0,0.0,529,544.0,245,526,176,1492,925,118,16,433,1492,0.6666666666666666,5.0,2.2392761394101877,526,False,Has Debt
452,DMART,Mar 2014,4686,4345,341.0,7.0,16,56,57,245,34.0,161,3.0,0.0,530,547.0,409,641,211,1808,1172,89,16,532,1808,0.6705020920502092,6.089285714285714,2.5918141592920354,641,False,Has Debt
453,DMART,Mar 2015,6439,5983,456.0,7.0,20,72,82,323,34.0,212,4.0,0.0,531,562.0,638,904,251,2355,1528,98,15,713,2355,0.7533333333333333,6.333333333333333,2.7341825902335457,904,False,Has Debt
454,DMART,Mar 2016,8584,7919,664.0,8.0,17,91,98,492,35.0,320,6.0,0.0,532,562.0,959,1192,389,3102,2094,82,29,897,3102,0.7836949375410914,7.2967032967032965,2.7672469374597033,1192,False,Has Debt
455,DMART,Mar 2017,11898,10929,969.0,8.0,28,122,128,747,36.0,479,8.0,0.0,533,624.0,3218,1497,480,5819,2578,153,26,3063,5819,0.3896408120770432,7.942622950819672,2.044681216703901,1497,False,Has Debt
456,DMART,Mar 2018,15033,13680,1353.0,9.0,88,60,159,1222,34.0,806,13.0,0.0,534,624.0,4045,439,540,5648,3400,147,68,2033,5648,0.09402441636324695,22.55,2.6616501416430594,439,False,Has Debt
457,DMART,Mar 2019,20005,18371,1633.0,8.0,48,47,212,1422,37.0,902,14.0,0.0,535,624.0,4963,700,718,7006,4400,377,17,2212,7006,0.12529085376767496,34.744680851063826,2.8554096488723952,700,False,Has Debt
458,DMART,Mar 2020,24870,22742,2128.0,9.0,60,69,374,1745,25.0,1301,20.0,0.0,536,648.0,10432,333,663,12076,5948,364,15,5749,12076,0.030054151624548737,30.840579710144926,2.0594567737661476,333,False,Has Debt
459,DMART,Mar 2021,24143,22398,1745.0,7.0,194,42,414,1483,26.0,1099,17.0,0.0,537,648.0,11536,393,1079,13655,7009,1020,3,5624,13655,0.032255416940249505,41.54761904761905,1.7680703039179788,393,False,Has Debt
460,DMART,Mar 2022,30976,28474,2502.0,8.0,114,54,498,2064,28.0,1492,23.0,0.0,538,648.0,13030,647,1146,15471,9260,1129,6,5076,15471,0.04730223716917678,46.333333333333336,2.0021976601383233,647,False,Has Debt
461,DMART,Mar 2023,42840,39201,3639.0,8.0,128,67,639,3060,22.0,2378,37.0,0.0,539,648.0,15430,643,1383,18105,11340,829,202,5733,18105,0.039992536385122526,54.3134328358209,2.3661971830985915,643,False,Has Debt
462,DMART,Mar 2024,50789,46683,4106.0,8.0,145,58,731,3461,27.0,2536,39.0,0.0,540,651.0,18047,592,1882,21172,13415,935,107,6716,21172,0.031661140228901485,70.79310344827586,2.398875873795579,592,False,Has Debt
464,DRREDDY,Mar 2013,11833,9164,2669.0,23.0,146,100,550,2165,29.0,1527,18.0,17.0,542,85.0,6284,3682,3329,13380,4051,565,197,8567,13380,0.5781127335531481,26.69,0.8843796711509716,3682,False,Has Debt
465,DRREDDY,Mar 2014,13415,10164,3251.0,24.0,170,127,648,2646,26.0,1963,23.0,16.0,543,85.0,7780,4477,3563,15906,4641,639,1067,9559,15906,0.5692307692307692,25.598425196850393,0.84339243052936,4477,False,Has Debt
466,DRREDDY,Mar 2015,15023,11515,3508.0,23.0,260,108,760,2900,19.0,2336,27.0,15.0,544,85.0,9768,4314,4290,18457,5377,529,2248,10303,18457,0.4378361920227342,32.48148148148148,0.8139459283740587,4314,False,Has Debt
467,DRREDDY,Mar 2016,15568,11983,3585.0,23.0,295,83,939,2859,26.0,2131,25.0,16.0,545,85.0,12484,3352,4408,20330,6563,772,3833,9162,20330,0.2666878828864667,43.19277108433735,0.7657648794884407,3352,False,Has Debt
468,DRREDDY,Mar 2017,14196,11724,2472.0,17.0,172,79,1027,1554,19.0,1292,16.0,26.0,546,83.0,12179,4918,4474,21654,6931,3324,2110,9290,21654,0.4010764964932311,31.29113924050633,0.655583264062067,4918,False,Has Debt
469,DRREDDY,Mar 2018,14281,11930,2351.0,16.0,155,79,1077,1350,32.0,947,11.0,35.0,547,83.0,12489,5071,4706,22349,6968,3470,2298,9612,22349,0.40335666560610883,29.759493670886076,0.6389995078079556,5071,False,Has Debt
470,DRREDDY,Mar 2019,15448,12270,3178.0,21.0,381,89,1135,2336,17.0,1950,23.0,17.0,548,83.0,13941,3838,4557,22418,7191,2934,2587,9707,22418,0.27367370222475756,35.70786516853933,0.6890891248104202,3838,False,Has Debt
471,DRREDDY,Mar 2020,17517,15040,2477.0,14.0,670,98,1163,1886,-7.0,2026,24.0,21.0,549,83.0,15516,2210,5414,23223,6850,1535,2678,12160,23223,0.14167574844541317,25.275510204081634,0.7542953106833742,2210,False,Has Debt
472,DRREDDY,Mar 2021,19048,15173,3874.0,20.0,335,97,1229,2884,32.0,1952,23.0,21.0,550,83.0,17558,3031,5915,26588,8206,1565,2212,14605,26588,0.17181565670880336,39.93814432989691,0.7164134195877839,3031,False,Has Debt
473,DRREDDY,Mar 2022,21545,17778,3768.0,17.0,555,96,1165,3061,29.0,2182,26.0,23.0,551,83.0,19129,3384,7149,29746,8122,1293,2616,17715,29746,0.17613991255465333,39.25,0.7242990654205608,3384,False,Has Debt
474,DRREDDY,Mar 2023,24670,18200,6470.0,26.0,971,143,1250,6048,25.0,4507,54.0,15.0,552,83.0,23203,1347,7576,32209,9219,1030,4986,16974,32209,0.05784591600103066,45.24475524475525,0.7659349871154025,1347,False,Has Debt
475,DRREDDY,Mar 2024,28011,20078,7933.0,28.0,909,171,1470,7201,23.0,5578,67.0,12.0,553,83.0,28171,2002,8523,38780,10426,1419,4930,22004,38780,0.07085722375592836,46.39181286549707,0.7223053120165034,2002,False,Has Debt
477,EICHERMOT,Dec 2012,6390,5840,550.0,9.0,136,4,82,600,21.0,475,12.0,17.0,555,27.0,1728,23,2694,4471,992,504,638,2337,4471,0.013105413105413105,137.5,1.4292104674569448,23,False,Has Debt
478,EICHERMOT,Dec 2013,6810,6094,715.0,11.0,93,8,130,671,22.0,525,15.0,21.0,556,27.0,2028,84,3197,5337,1656,464,825,2391,5337,0.040875912408759124,89.375,1.2759977515458123,84,False,Has Debt
479,EICHERMOT,Dec 2014,8738,7621,1118.0,13.0,105,10,220,993,29.0,702,23.0,22.0,557,27.0,2489,58,3829,6403,2309,419,1078,2597,6403,0.023052464228934817,111.8,1.3646728096204903,58,False,Has Debt
480,EICHERMOT,Mar 2016,6173,4484,1690.0,27.0,326,2,137,1877,29.0,1338,49.0,20.0,558,27.0,3626,23,1263,4939,790,94,3388,667,4939,0.006296194908294552,845.0,1.2498481473982588,23,False,Has Debt
481,EICHERMOT,Mar 2017,7033,4859,2174.0,31.0,416,4,154,2433,30.0,1667,61.0,16.0,559,27.0,5318,112,1552,7009,873,374,4987,775,7009,0.02095416276894294,543.5,1.003424168925667,112,False,Has Debt
482,EICHERMOT,Mar 2018,8965,6156,2809.0,31.0,536,5,223,3116,30.0,1960,72.0,15.0,560,27.0,7003,151,2341,9522,1502,333,5581,2106,9522,0.021479374110953058,561.8,0.9415038857382902,151,False,Has Debt
483,EICHERMOT,Mar 2019,9797,6893,2904.0,30.0,701,7,300,3297,33.0,2203,81.0,15.0,561,27.0,8891,187,2281,11387,1875,450,4923,4140,11387,0.020968827091276072,414.85714285714283,0.8603670852726794,187,False,Has Debt
484,EICHERMOT,Mar 2020,9154,6971,2183.0,24.0,572,19,382,2355,22.0,1827,67.0,19.0,562,27.0,9954,249,2220,12450,2378,312,5749,4011,12450,0.024947400060114217,114.89473684210526,0.7352610441767068,249,False,Has Debt
485,EICHERMOT,Mar 2021,8720,6937,1783.0,20.0,482,16,451,2203,25.0,1347,49.0,34.0,563,27.0,11411,219,2901,14559,2433,314,3902,7909,14559,0.01914670396922539,111.4375,0.5989422350436157,219,False,Has Debt
486,EICHERMOT,Mar 2022,10298,8120,2178.0,21.0,496,19,452,2203,24.0,1677,61.0,34.0,564,27.0,12581,108,3424,16140,2424,505,7721,5490,16140,0.008565989847715736,114.63157894736842,0.6380421313506816,108,False,Has Debt
487,EICHERMOT,Mar 2023,14442,10996,3446.0,24.0,908,28,526,3800,23.0,2914,107.0,35.0,565,27.0,14963,288,3919,19198,2690,472,12321,3715,19198,0.019212808539026016,123.07142857142857,0.7522658610271903,288,False,Has Debt
488,EICHERMOT,Mar 2024,16536,12206,4329.0,26.0,1521,51,598,5202,23.0,4001,146.0,35.0,566,27.0,18018,419,4650,23115,2914,555,13527,6119,23115,0.023219728456636186,84.88235294117646,0.7153796236210254,419,False,Has Debt
490,GAIL,Mar 2013,50974,43547,7427.0,15.0,887,437,1319,6558,34.0,4367,6.0,28.0,568,1268.0,27526,16472,14542,59809,24303,18376,1254,15876,59809,0.5720636243661874,16.9954233409611,0.8522797572271732,16472,False,Has Debt
491,GAIL,Mar 2014,61765,53777,7988.0,13.0,1247,669,1644,6922,32.0,4786,7.0,28.0,569,1268.0,31188,18537,15872,66865,27779,18490,1282,19314,66865,0.5711424698052748,11.940209267563528,0.9237269124355044,18537,False,Has Debt
492,GAIL,Mar 2015,60557,54926,5631.0,9.0,945,652,1433,4492,32.0,3160,5.0,24.0,570,1268.0,32754,18291,17355,69669,33976,13806,1272,20615,69669,0.5376227147140086,8.636503067484663,0.8692101221490189,18291,False,Has Debt
493,GAIL,Mar 2016,52053,47517,4536.0,9.0,731,822,1496,2949,37.0,1874,3.0,37.0,571,1268.0,35135,9052,13608,59063,29946,3688,9844,15584,59063,0.24866082465730846,5.518248175182482,0.8813131740683676,9052,False,Has Debt
